file,class,method,variable,usage
C:\MetricsTest\Dubbo\dubbo-compatible\src\test\java\org\apache\dubbo\rpc\cluster\RouterTest.java,org.apache.dubbo.rpc.cluster.RouterTest,testCompareTo/0,routers,1
C:\MetricsTest\Dubbo\dubbo-compatible\src\test\java\org\apache\dubbo\rpc\cluster\RouterTest.java,org.apache.dubbo.rpc.cluster.RouterTest,setUp/0,routers,3
C:\MetricsTest\Dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\bootstrap\MultiInstanceTest.java,org.apache.dubbo.config.bootstrap.MultiInstanceTest$DeployEventHandler,onStarting/1[org.apache.dubbo.config.bootstrap.ModuleModel],moduleModel,1
C:\MetricsTest\Dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\bootstrap\MultiInstanceTest.java,org.apache.dubbo.config.bootstrap.MultiInstanceTest$DeployEventHandler,onStarting/1[org.apache.dubbo.config.bootstrap.ModuleModel],deployEventMap,1
C:\MetricsTest\Dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\bootstrap\MultiInstanceTest.java,org.apache.dubbo.config.bootstrap.MultiInstanceTest$DeployEventHandler,onInitialize/1[org.apache.dubbo.config.bootstrap.ModuleModel],moduleModel,1
C:\MetricsTest\Dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\bootstrap\MultiInstanceTest.java,org.apache.dubbo.config.bootstrap.MultiInstanceTest$DeployEventHandler,onStopping/1[org.apache.dubbo.config.bootstrap.ModuleModel],moduleModel,1
C:\MetricsTest\Dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\bootstrap\MultiInstanceTest.java,org.apache.dubbo.config.bootstrap.MultiInstanceTest$DeployEventHandler,onStopping/1[org.apache.dubbo.config.bootstrap.ModuleModel],deployEventMap,1
C:\MetricsTest\Dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\bootstrap\MultiInstanceTest.java,org.apache.dubbo.config.bootstrap.MultiInstanceTest$DeployEventHandler,DeployEventHandler/1[org.apache.dubbo.config.bootstrap.ModuleModel],moduleModel,3
C:\MetricsTest\Dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\bootstrap\MultiInstanceTest.java,org.apache.dubbo.config.bootstrap.MultiInstanceTest$DeployEventHandler,onStarted/1[org.apache.dubbo.config.bootstrap.ModuleModel],moduleModel,1
C:\MetricsTest\Dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\bootstrap\MultiInstanceTest.java,org.apache.dubbo.config.bootstrap.MultiInstanceTest$DeployEventHandler,onStarted/1[org.apache.dubbo.config.bootstrap.ModuleModel],deployEventMap,1
C:\MetricsTest\Dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\bootstrap\MultiInstanceTest.java,org.apache.dubbo.config.bootstrap.MultiInstanceTest$DeployEventHandler,onStopped/1[org.apache.dubbo.config.bootstrap.ModuleModel],moduleModel,1
C:\MetricsTest\Dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\bootstrap\MultiInstanceTest.java,org.apache.dubbo.config.bootstrap.MultiInstanceTest$DeployEventHandler,onStopped/1[org.apache.dubbo.config.bootstrap.ModuleModel],deployEventMap,1
C:\MetricsTest\Dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\bootstrap\MultiInstanceTest.java,org.apache.dubbo.config.bootstrap.MultiInstanceTest$DeployEventHandler,"onFailure/2[org.apache.dubbo.config.bootstrap.ModuleModel,java.lang.Throwable]",moduleModel,1
C:\MetricsTest\Dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\bootstrap\MultiInstanceTest.java,org.apache.dubbo.config.bootstrap.MultiInstanceTest$DeployEventHandler,"onFailure/2[org.apache.dubbo.config.bootstrap.ModuleModel,java.lang.Throwable]",deployEventMap,1
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compiler\support\CtClassBuilder.java,org.apache.dubbo.common.compiler.support.CtClassBuilder,getMethods/0,methods,1
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compiler\support\CtClassBuilder.java,org.apache.dubbo.common.compiler.support.CtClassBuilder,addMethod/1[java.lang.String],methods,1
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compiler\support\CtClassBuilder.java,org.apache.dubbo.common.compiler.support.CtClassBuilder,getInterfaces/0,ifaces,1
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compiler\support\CtClassBuilder.java,org.apache.dubbo.common.compiler.support.CtClassBuilder,build/1[java.lang.ClassLoader],constructors,1
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compiler\support\CtClassBuilder.java,org.apache.dubbo.common.compiler.support.CtClassBuilder,build/1[java.lang.ClassLoader],imports,1
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compiler\support\CtClassBuilder.java,org.apache.dubbo.common.compiler.support.CtClassBuilder,build/1[java.lang.ClassLoader],methods,1
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compiler\support\CtClassBuilder.java,org.apache.dubbo.common.compiler.support.CtClassBuilder,build/1[java.lang.ClassLoader],className,1
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compiler\support\CtClassBuilder.java,org.apache.dubbo.common.compiler.support.CtClassBuilder,build/1[java.lang.ClassLoader],ifaces,1
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compiler\support\CtClassBuilder.java,org.apache.dubbo.common.compiler.support.CtClassBuilder,build/1[java.lang.ClassLoader],fields,1
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compiler\support\CtClassBuilder.java,org.apache.dubbo.common.compiler.support.CtClassBuilder,build/1[java.lang.ClassLoader],superClassName,1
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compiler\support\CtClassBuilder.java,org.apache.dubbo.common.compiler.support.CtClassBuilder,getImports/0,imports,1
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compiler\support\CtClassBuilder.java,org.apache.dubbo.common.compiler.support.CtClassBuilder,addInterface/1[java.lang.String],ifaces,1
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compiler\support\CtClassBuilder.java,org.apache.dubbo.common.compiler.support.CtClassBuilder,getQualifiedClassName/1[java.lang.String],imports,1
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compiler\support\CtClassBuilder.java,org.apache.dubbo.common.compiler.support.CtClassBuilder,getQualifiedClassName/1[java.lang.String],className,7
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compiler\support\CtClassBuilder.java,org.apache.dubbo.common.compiler.support.CtClassBuilder,getQualifiedClassName/1[java.lang.String],fullNames,2
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compiler\support\CtClassBuilder.java,org.apache.dubbo.common.compiler.support.CtClassBuilder,setClassName/1[java.lang.String],className,3
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compiler\support\CtClassBuilder.java,org.apache.dubbo.common.compiler.support.CtClassBuilder,setSuperClassName/1[java.lang.String],superClassName,3
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compiler\support\CtClassBuilder.java,org.apache.dubbo.common.compiler.support.CtClassBuilder,addImports/1[java.lang.String],imports,1
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compiler\support\CtClassBuilder.java,org.apache.dubbo.common.compiler.support.CtClassBuilder,addImports/1[java.lang.String],fullNames,1
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compiler\support\CtClassBuilder.java,org.apache.dubbo.common.compiler.support.CtClassBuilder,addField/1[java.lang.String],fields,1
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compiler\support\CtClassBuilder.java,org.apache.dubbo.common.compiler.support.CtClassBuilder,getSuperClassName/0,superClassName,1
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compiler\support\CtClassBuilder.java,org.apache.dubbo.common.compiler.support.CtClassBuilder,getClassName/0,className,1
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compiler\support\CtClassBuilder.java,org.apache.dubbo.common.compiler.support.CtClassBuilder,getConstructors/0,constructors,1
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compiler\support\CtClassBuilder.java,org.apache.dubbo.common.compiler.support.CtClassBuilder,addConstructor/1[java.lang.String],constructors,1
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compiler\support\CtClassBuilder.java,org.apache.dubbo.common.compiler.support.CtClassBuilder,getFields/0,fields,1
C:\MetricsTest\Dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\wrapper\ScopeClusterInvokerTest.java,org.apache.dubbo.rpc.cluster.support.wrapper.ScopeClusterInvokerTest,testScopeNull_RemoteInvoke/0,invokers,1
C:\MetricsTest\Dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\wrapper\ScopeClusterInvokerTest.java,org.apache.dubbo.rpc.cluster.support.wrapper.ScopeClusterInvokerTest,testDynamicInvoke/0,proxy,1
C:\MetricsTest\Dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\wrapper\ScopeClusterInvokerTest.java,org.apache.dubbo.rpc.cluster.support.wrapper.ScopeClusterInvokerTest,testDynamicInvoke/0,protocol,1
C:\MetricsTest\Dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\wrapper\ScopeClusterInvokerTest.java,org.apache.dubbo.rpc.cluster.support.wrapper.ScopeClusterInvokerTest,testDynamicInvoke/0,invokers,1
C:\MetricsTest\Dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\wrapper\ScopeClusterInvokerTest.java,org.apache.dubbo.rpc.cluster.support.wrapper.ScopeClusterInvokerTest,testDynamicInvoke/0,exporters,1
C:\MetricsTest\Dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\wrapper\ScopeClusterInvokerTest.java,org.apache.dubbo.rpc.cluster.support.wrapper.ScopeClusterInvokerTest,testScopeNull_LocalInvoke/0,proxy,1
C:\MetricsTest\Dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\wrapper\ScopeClusterInvokerTest.java,org.apache.dubbo.rpc.cluster.support.wrapper.ScopeClusterInvokerTest,testScopeNull_LocalInvoke/0,protocol,1
C:\MetricsTest\Dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\wrapper\ScopeClusterInvokerTest.java,org.apache.dubbo.rpc.cluster.support.wrapper.ScopeClusterInvokerTest,testScopeNull_LocalInvoke/0,invokers,1
C:\MetricsTest\Dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\wrapper\ScopeClusterInvokerTest.java,org.apache.dubbo.rpc.cluster.support.wrapper.ScopeClusterInvokerTest,testScopeNull_LocalInvoke/0,exporters,1
C:\MetricsTest\Dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\wrapper\ScopeClusterInvokerTest.java,org.apache.dubbo.rpc.cluster.support.wrapper.ScopeClusterInvokerTest,testListenUnExport/0,proxy,1
C:\MetricsTest\Dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\wrapper\ScopeClusterInvokerTest.java,org.apache.dubbo.rpc.cluster.support.wrapper.ScopeClusterInvokerTest,testListenUnExport/0,protocol,1
C:\MetricsTest\Dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\wrapper\ScopeClusterInvokerTest.java,org.apache.dubbo.rpc.cluster.support.wrapper.ScopeClusterInvokerTest,testListenUnExport/0,invokers,1
C:\MetricsTest\Dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\wrapper\ScopeClusterInvokerTest.java,org.apache.dubbo.rpc.cluster.support.wrapper.ScopeClusterInvokerTest,getClusterInvoker/1[org.apache.dubbo.rpc.cluster.support.wrapper.URL],invokers,3
C:\MetricsTest\Dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\wrapper\ScopeClusterInvokerTest.java,org.apache.dubbo.rpc.cluster.support.wrapper.ScopeClusterInvokerTest,after/0,invokers,2
C:\MetricsTest\Dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\wrapper\ScopeClusterInvokerTest.java,org.apache.dubbo.rpc.cluster.support.wrapper.ScopeClusterInvokerTest,after/0,exporters,2
C:\MetricsTest\Dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\wrapper\ScopeClusterInvokerTest.java,org.apache.dubbo.rpc.cluster.support.wrapper.ScopeClusterInvokerTest,testBroadcast/0,invokers,1
C:\MetricsTest\Dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\wrapper\ScopeClusterInvokerTest.java,org.apache.dubbo.rpc.cluster.support.wrapper.ScopeClusterInvokerTest,testPeerInvoke/0,invokers,1
C:\MetricsTest\Dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\wrapper\ScopeClusterInvokerTest.java,org.apache.dubbo.rpc.cluster.support.wrapper.ScopeClusterInvokerTest,testScopeLocalInvoke/0,proxy,1
C:\MetricsTest\Dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\wrapper\ScopeClusterInvokerTest.java,org.apache.dubbo.rpc.cluster.support.wrapper.ScopeClusterInvokerTest,testScopeLocalInvoke/0,protocol,1
C:\MetricsTest\Dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\wrapper\ScopeClusterInvokerTest.java,org.apache.dubbo.rpc.cluster.support.wrapper.ScopeClusterInvokerTest,testScopeLocalInvoke/0,invokers,1
C:\MetricsTest\Dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\wrapper\ScopeClusterInvokerTest.java,org.apache.dubbo.rpc.cluster.support.wrapper.ScopeClusterInvokerTest,testScopeLocalInvoke/0,exporters,1
C:\MetricsTest\Dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\wrapper\ScopeClusterInvokerTest.java,org.apache.dubbo.rpc.cluster.support.wrapper.ScopeClusterInvokerTest,testScopeRemoteInvoke/0,proxy,1
C:\MetricsTest\Dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\wrapper\ScopeClusterInvokerTest.java,org.apache.dubbo.rpc.cluster.support.wrapper.ScopeClusterInvokerTest,testScopeRemoteInvoke/0,protocol,1
C:\MetricsTest\Dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\wrapper\ScopeClusterInvokerTest.java,org.apache.dubbo.rpc.cluster.support.wrapper.ScopeClusterInvokerTest,testScopeRemoteInvoke/0,invokers,1
C:\MetricsTest\Dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\wrapper\ScopeClusterInvokerTest.java,org.apache.dubbo.rpc.cluster.support.wrapper.ScopeClusterInvokerTest,testScopeRemoteInvoke/0,exporters,1
C:\MetricsTest\Dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\wrapper\ScopeClusterInvokerTest.java,org.apache.dubbo.rpc.cluster.support.wrapper.ScopeClusterInvokerTest,testInjvmUrlInvoke/0,invokers,1
C:\MetricsTest\Dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\wrapper\ScopeClusterInvokerTest.java,org.apache.dubbo.rpc.cluster.support.wrapper.ScopeClusterInvokerTest,testInjvmRefer/0,proxy,1
C:\MetricsTest\Dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\wrapper\ScopeClusterInvokerTest.java,org.apache.dubbo.rpc.cluster.support.wrapper.ScopeClusterInvokerTest,testInjvmRefer/0,protocol,1
C:\MetricsTest\Dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\wrapper\ScopeClusterInvokerTest.java,org.apache.dubbo.rpc.cluster.support.wrapper.ScopeClusterInvokerTest,testInjvmRefer/0,invokers,1
C:\MetricsTest\Dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\wrapper\ScopeClusterInvokerTest.java,org.apache.dubbo.rpc.cluster.support.wrapper.ScopeClusterInvokerTest,testInjvmRefer/0,exporters,1
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compact\Dubbo2CompactUtils.java,org.apache.dubbo.common.compact.Dubbo2CompactUtils,isServiceClassLoaded/0,SERVICE_CLASS,1
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compact\Dubbo2CompactUtils.java,org.apache.dubbo.common.compact.Dubbo2CompactUtils,initEnabled/0,enabled,4
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compact\Dubbo2CompactUtils.java,org.apache.dubbo.common.compact.Dubbo2CompactUtils,isGenericServiceClassLoaded/0,GENERIC_SERVICE_CLASS,1
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compact\Dubbo2CompactUtils.java,org.apache.dubbo.common.compact.Dubbo2CompactUtils,getGenericServiceClass/0,GENERIC_SERVICE_CLASS,1
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compact\Dubbo2CompactUtils.java,org.apache.dubbo.common.compact.Dubbo2CompactUtils,getEchoServiceClass/0,ECHO_SERVICE_CLASS,1
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compact\Dubbo2CompactUtils.java,org.apache.dubbo.common.compact.Dubbo2CompactUtils,isEnabled/0,enabled,1
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compact\Dubbo2CompactUtils.java,org.apache.dubbo.common.compact.Dubbo2CompactUtils,getServiceClass/0,SERVICE_CLASS,1
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compact\Dubbo2CompactUtils.java,org.apache.dubbo.common.compact.Dubbo2CompactUtils,setEnabled/1[boolean],enabled,2
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compact\Dubbo2CompactUtils.java,org.apache.dubbo.common.compact.Dubbo2CompactUtils,getReferenceClass/0,REFERENCE_CLASS,1
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compact\Dubbo2CompactUtils.java,org.apache.dubbo.common.compact.Dubbo2CompactUtils,isEchoServiceClassLoaded/0,ECHO_SERVICE_CLASS,1
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compact\Dubbo2CompactUtils.java,org.apache.dubbo.common.compact.Dubbo2CompactUtils,isReferenceClassLoaded/0,REFERENCE_CLASS,1
C:\MetricsTest\Dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\JavaConfigBeanTest.java,org.apache.dubbo.config.spring.JavaConfigBeanTest,testBean/0,MY_PROTOCOL_ID,1
C:\MetricsTest\Dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\JavaConfigBeanTest.java,org.apache.dubbo.config.spring.JavaConfigBeanTest,testBean/0,MY_REGISTRY_ID,1
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\model\SerializablePerson.java,org.apache.dubbo.common.model.SerializablePerson,getName/0,name,1
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\model\SerializablePerson.java,org.apache.dubbo.common.model.SerializablePerson,getAge/0,age,1
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\model\SerializablePerson.java,org.apache.dubbo.common.model.SerializablePerson,getValue/0,value,1
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\model\SerializablePerson.java,org.apache.dubbo.common.model.SerializablePerson,setOneByte/1[byte],oneByte,1
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\model\SerializablePerson.java,org.apache.dubbo.common.model.SerializablePerson,setValue/1[java.lang.String[]],value,3
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\model\SerializablePerson.java,org.apache.dubbo.common.model.SerializablePerson,hashCode/0,name,2
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\model\SerializablePerson.java,org.apache.dubbo.common.model.SerializablePerson,hashCode/0,value,1
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\model\SerializablePerson.java,org.apache.dubbo.common.model.SerializablePerson,hashCode/0,age,1
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\model\SerializablePerson.java,org.apache.dubbo.common.model.SerializablePerson,equals/1[java.lang.Object],name,2
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\model\SerializablePerson.java,org.apache.dubbo.common.model.SerializablePerson,equals/1[java.lang.Object],value,1
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\model\SerializablePerson.java,org.apache.dubbo.common.model.SerializablePerson,equals/1[java.lang.Object],age,1
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\model\SerializablePerson.java,org.apache.dubbo.common.model.SerializablePerson,setAge/1[int],age,3
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\model\SerializablePerson.java,org.apache.dubbo.common.model.SerializablePerson,toString/0,name,1
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\model\SerializablePerson.java,org.apache.dubbo.common.model.SerializablePerson,toString/0,oneByte,1
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\model\SerializablePerson.java,org.apache.dubbo.common.model.SerializablePerson,toString/0,value,1
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\model\SerializablePerson.java,org.apache.dubbo.common.model.SerializablePerson,toString/0,age,1
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\model\SerializablePerson.java,org.apache.dubbo.common.model.SerializablePerson,setName/1[java.lang.String],name,3
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\model\SerializablePerson.java,org.apache.dubbo.common.model.SerializablePerson,getOneByte/0,oneByte,1
C:\MetricsTest\Dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\mesh\rule\virtualservice\DubboRouteDetail.java,org.apache.dubbo.rpc.cluster.router.mesh.rule.virtualservice.DubboRouteDetail,setName/1[java.lang.String],name,3
C:\MetricsTest\Dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\mesh\rule\virtualservice\DubboRouteDetail.java,org.apache.dubbo.rpc.cluster.router.mesh.rule.virtualservice.DubboRouteDetail,getName/0,name,1
C:\MetricsTest\Dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\mesh\rule\virtualservice\DubboRouteDetail.java,org.apache.dubbo.rpc.cluster.router.mesh.rule.virtualservice.DubboRouteDetail,getRoute/0,route,1
C:\MetricsTest\Dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\mesh\rule\virtualservice\DubboRouteDetail.java,org.apache.dubbo.rpc.cluster.router.mesh.rule.virtualservice.DubboRouteDetail,setRoute/1[java.util.List<org.apache.dubbo.rpc.cluster.router.mesh.rule.virtualservice.destination.DubboRouteDestination>],route,3
C:\MetricsTest\Dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\mesh\rule\virtualservice\DubboRouteDetail.java,org.apache.dubbo.rpc.cluster.router.mesh.rule.virtualservice.DubboRouteDetail,getMatch/0,match,1
C:\MetricsTest\Dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\mesh\rule\virtualservice\DubboRouteDetail.java,org.apache.dubbo.rpc.cluster.router.mesh.rule.virtualservice.DubboRouteDetail,setMatch/1[java.util.List<org.apache.dubbo.rpc.cluster.router.mesh.rule.virtualservice.DubboMatchRequest>],match,3
C:\MetricsTest\Dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\mesh\rule\virtualservice\DubboRouteDetail.java,org.apache.dubbo.rpc.cluster.router.mesh.rule.virtualservice.DubboRouteDetail,toString/0,route,1
C:\MetricsTest\Dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\mesh\rule\virtualservice\DubboRouteDetail.java,org.apache.dubbo.rpc.cluster.router.mesh.rule.virtualservice.DubboRouteDetail,toString/0,name,1
C:\MetricsTest\Dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\mesh\rule\virtualservice\DubboRouteDetail.java,org.apache.dubbo.rpc.cluster.router.mesh.rule.virtualservice.DubboRouteDetail,toString/0,match,1
C:\MetricsTest\Dubbo\dubbo-compatible\src\test\java\org\apache\dubbo\metadata\annotation\processing\rest\AnnotatedMethodParameterProcessorTest.java,org.apache.dubbo.metadata.annotation.processing.rest.AnnotatedMethodParameterProcessorTest,testGetAnnotationType/0,processor,2
C:\MetricsTest\Dubbo\dubbo-compatible\src\test\java\org\apache\dubbo\metadata\annotation\processing\rest\AnnotatedMethodParameterProcessorTest.java,org.apache.dubbo.metadata.annotation.processing.rest.AnnotatedMethodParameterProcessorTest,prepare/0,restMethodMetadata,1
C:\MetricsTest\Dubbo\dubbo-compatible\src\test\java\org\apache\dubbo\metadata\annotation\processing\rest\AnnotatedMethodParameterProcessorTest.java,org.apache.dubbo.metadata.annotation.processing.rest.AnnotatedMethodParameterProcessorTest,prepare/0,processor,1
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\rpc\model\StubServiceDescriptor.java,org.apache.dubbo.rpc.model.StubServiceDescriptor,getFullServiceDefinition/1[java.lang.String],serviceInterfaceClass,1
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\rpc\model\StubServiceDescriptor.java,org.apache.dubbo.rpc.model.StubServiceDescriptor,getFullServiceDefinition/1[java.lang.String],serviceDefinitions,1
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\rpc\model\StubServiceDescriptor.java,org.apache.dubbo.rpc.model.StubServiceDescriptor,"getMethod/2[java.lang.String,java.lang.String]",descToMethods,1
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\rpc\model\StubServiceDescriptor.java,org.apache.dubbo.rpc.model.StubServiceDescriptor,addMethod/1[org.apache.dubbo.rpc.model.MethodDescriptor],methods,1
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\rpc\model\StubServiceDescriptor.java,org.apache.dubbo.rpc.model.StubServiceDescriptor,addMethod/1[org.apache.dubbo.rpc.model.MethodDescriptor],descToMethods,1
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\rpc\model\StubServiceDescriptor.java,org.apache.dubbo.rpc.model.StubServiceDescriptor,getInterfaceName/0,interfaceName,1
